"url","http status code"
"http://www.latimes.com/topic/sports/ice-hockey/cam-fowler-PESPT000009029-topic.html",200
"http://www.latimes.com/topic/sports/football/new-england-patriots-ORSPT000192-topic.html",200
"http://www.latimes.com/topic/education/colleges-universities/university-of-wisconsin-madison-OREDU000051-topic.html",200
"http://www.latimes.com/topic/science/medical-research/07005000-topic.html",200
"http://www.latimes.com/science/sciencenow/la-sci-sn-dna-gene-editing-20170214-story,amp.html",200
"http://www.latimes.com/topic/health/diseases-illnesses/lung-cancer-HEDAI0000027-topic.html",200
"http://www.latimes.com/la-bio-melissa-healy-staff.html",200
"http://www.latimes.com/science/sciencenow/la-sci-sn-crispr-cas-9-20151218-story.html",200
"http://www.latimes.com/sports/ducks/la-sp-ducks-panthers-takeaways-20170218-story,amp.html",200
"http://www.latimes.com/travel/deals/la-tr-weekend-escape-lompoc-20170215-pg-photogallery.html",200
"http://www.latimes.com/travel/deals/la-tr-your-scene-readers-travel-photos-2013-20130517-photogallery.html",200
"http://www.latimes.com/travel/la-tr-d-alamo-postcard-main-20141109-story.html",200
"http://www.latimes.com/travel/deals/91957030-132.html",200
"http://www.latimes.com/travel/california/la-tr-1118-top15-pg-photogallery.html",200
"http://www.latimes.com/travel/la-tr-overwater-bungalows-20170212-story.html",200
"http://www.latimes.com/travel/la-weekend-escapes-20120514-storygallery.html",200
"http://www.latimes.com/travel/la-tr-great-wall-china-20170205-story.html",200
"http://www.latimes.com/travel/deals/la-tr-ski-roundup-20161129-story.html",200
"http://www.latimes.com/travel/la-tr-d-nps-caverns-20160215-htmlstory.html",200
"http://www.latimes.com/travel/themeparks/",200
"http://www.latimes.com/travel/la-tr-white-hours-tours-resume-20170214-story.html",200
"http://www.latimes.com/travel/deals/92267905-132.html",200
"http://www.latimes.com/local/california/91623288-132.html",200
"http://www.latimes.com/travel/deals/91680867-132.html",200
"http://www.latimes.com/travel/california/la-tr-d-postcard-crater-lake-main-20150726-story.html",200
"http://www.latimes.com/visuals/video/91212478-132.html",200
"http://www.latimes.com/travel/deals/la-tr-escape-lompoc-20170208-story.html",200
"http://www.latimes.com/travel/la-tr-postcards-from-the-west-hanalei-hawaii-20140418-dto-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-nps-statue-of-liberty-20160621-snap-story.html",200
"http://www.latimes.com/travel/deals/92144549-132.html",200
"http://www.latimes.com/travel/california/missions/",200
"http://www.latimes.com/travel/la-postcards-from-the-west-20130614-sg-storygallery.html",200
"http://www.latimes.com/travel/deals/la-tr-recs-20170108-story.html",200
"http://www.latimes.com/travel/deals/91239606-132.html",200
"http://www.latimes.com/travel/california/la-tr-nps-manhattan-project-hanford-20160424-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-haida-gwaii-20170129-story.html",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-schmooze-with-jellyfish-at-monterey-s-1484071685-htmlstory.html",200
"http://www.latimes.com/travel/deals/92551416-132.html",200
"http://www.latimes.com/travel/asia/",200
"http://www.latimes.com/travel/hawaii/",200
"http://www.latimes.com/travel/california/la-tr-d-death-valley-postcard-20150125-story.html",200
"http://www.latimes.com/travel/la-tr-ski-northstar-at-tahoe-20161211-story.html",200
"http://www.latimes.com/travel/mexico/",200
"http://www.latimes.com/travel/la-postcards-from-the-west-20130614-sg,0,1892544.storygallery",301
"http://www.latimes.com/travel/california/la-tr-durango-postcards-mainbar-20140620-story.html",200
"http://www.latimes.com/travel/la-tr-postcards-from-the-west-union-station-20131121-dto-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-go-basque-in-bakersfield-with-an-epic-1486408659-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-squaw-valley-20161214-story.html",200
"http://www.latimes.com/travel/deals/la-tr-antelope-valley-poppies-bloom-forecast-20170213-story.html",200
"http://www.latimes.com/travel/la-tr-koningsdam-20170129-story.html",200
"http://www.latimes.com/travel/photos/",200
"http://www.latimes.com/travel/california/la-tr-d-alaska-postcards-20140831-story.html",200
"http://www.latimes.com/travel/themeparks/la-tr-seaworld-san-diego-orca-encounter-20170216-story.html",200
"http://www.latimes.com/travel/la-tr-d-nps-golden-gate-20160131-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-overwater-bungalows-photos-20170202-photogallery.html",200
"http://www.latimes.com/travel/cruises/la-tr-haida-gwaii-photos-20170129-photogallery.html",200
"http://www.latimes.com/travel/deals/la-tr-hawaii-waikiki-ali-tower-hotel-20170214-story.html",200
"http://www.latimes.com/travel/cruises/",200
"http://www.latimes.com/travel/california/la-tr-d-seattle-postcard-20141012-story.html",200
"http://www.latimes.com/travel/la-tr-postcards-san-diego-20131025-dto-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-romantic-20170212-story.html",200
"http://www.latimes.com/travel/la-tr-roadtrips-20160626-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-nps-tule-lake-20161115-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-nps-animals-olympic-everglades-20150328-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-escape-two-bunch-palms-20170212-story.html",200
"http://www.latimes.com/travel/la-tr-hawaii-ukuklele-picnic-20170125-story.html",200
"http://www.latimes.com/travel/la-tr-d-grand-canyon-mainbar-20150419-story.html",200
"http://www.latimes.com/travel/la-tr-nps-joshua-tree-national-park-20160530-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-calculate-the-age-of-cabazon-s-1484003018-htmlstory.html",200
"http://www.latimes.com/travel/deals/la-tr-tc-paris-literary-tour-20170214-story.html",200
"http://www.latimes.com/travel/la-tr-national-park-tips-sg-storygallery.html",200
"http://www.latimes.com/travel/la-tr-ski-seattle-20161211-story.html",200
"http://www.latimes.com/travel/la-tr-nps-american-samoa-20161226-htmlstory.html",200
"http://www.latimes.com/travel/la-tr-redwoods-postcards-mainbar-20140518-story.html",200
"http://www.latimes.com/travel/91878154-132.html",200
"http://www.latimes.com/travel/california/",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-bite-into-a-burger-by-the-beach-at-1483653717-htmlstory.html",200
"http://www.latimes.com/travel/deals/la-tr-national-parks-forest-free-admission-20170214-story.html",200
"http://www.latimes.com/travel/la-tr-california-bucket-list-updates-slink-into-the-pink-of-the-madonna-1484006252-htmlstory.html",200
