url,size,# of outlinks,content type
http://www.latimes.com/topic/sports/football/college-football/150030001012-topic.html,182992,100,text/html
http://www.latimes.com/sports/more/la-sp-australian-open-nadal-20170127-story.html,181287,63,text/html
http://www.latimes.com/sports/more/la-sp-nhra-winternationals-20170210-story.html,182436,59,text/html
http://www.latimes.com/sports/boxing/la-sp-boxing-notes-20170216-story.html,223984,65,text/html
http://www.latimes.com/topic/sports/horse-racing/15030000-topic.html,183391,98,text/html
http://www.latimes.com/sports/soccer/,393526,169,text/html
http://www.latimes.com/sports/la-sp-horse-tourist-makes-himself-at-home-in-1478390987-htmlstory.html,152690,44,text/html
http://www.latimes.com/sports/more/la-sp-nhra-winternationals-20170211-story.html,182414,60,text/html
http://www.latimes.com/sports/boxing/la-sp-sn-ufc-cris-cyborg-justino-cleared-de-randamie-rousey-dana-white-20170217-story.html,196527,69,text/html
http://www.latimes.com/topic/sports/soccer/15054000-topic.html,185987,104,text/html
http://www.latimes.com/sports/la-sp-horse-slideshow-photos-from-the-2016-1478391848-htmlstory.html,152761,43,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-top-basketball-games-20170216-story.html,222227,64,text/html
http://www.latimes.com/sports/ucla/,392757,170,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-fremont-soccer-sondheimer-20170216-story.html,235661,67,text/html
http://www.latimes.com/topic/sports/golf/15027000-topic.html,182151,98,text/html
http://www.latimes.com/sports/la-sp-horse-arrogate-runs-down-california-chrome-to-1478394128-htmlstory.html,158816,51,text/html
http://www.latimes.com/sports/boxing/la-sp-sn-boxing-broner-granados-showtime-twitter-20170217-story.html,215074,63,text/html
http://www.latimes.com/sports/la-sp-horse-insider-tips-1478387875-htmlstory.html,151055,41,text/html
http://www.latimes.com/sports/la-sp-horse-insider-tips-1478390149-htmlstory.html,150782,40,text/html
http://www.latimes.com/sports/sportsnow/,226921,46,text/html
http://www.latimes.com/sports/la-sp-australian-open-20170128-story.html,197502,68,text/html
http://www.latimes.com/sports/more/la-sp-college-football-synder-20170213-story.html,175266,58,text/html
http://www.latimes.com/sports/hockey/,234895,86,text/html
http://www.latimes.com/sports/la-sp-letters-20170217-story.html,191263,78,text/html
http://www.latimes.com/sports/la-sp-ball-92-plaschke-20170208-story.html,245221,66,text/html
http://www.latimes.com/sports/soccer/la-sp-galaxy-20170207-story.html,176592,61,text/html
http://www.latimes.com/sports/la-sp-formula-one-abu-dhabi-20161127-story.html,180528,57,text/html
http://www.latimes.com/sports/la-sp-australian-open-20170129-story.html,228006,72,text/html
http://www.latimes.com/sports/sportsnow/la-sp-nascar-hall-of-fame-20170120-story.html,185054,69,text/html
http://www.latimes.com/sports/highschool/la-sp-prep-basketball-rankings-20170212-story.html,178616,60,text/html
http://www.latimes.com/sports/sportsnow/la-sp-ball-dodgers-rams-20170208-story.html,234017,76,text/html
http://www.latimes.com/sports/more/la-sp-genesis-open-weather-20170217-story.html,189545,61,text/html
http://www.latimes.com/sports/boxing/la-sp-sn-ufc-georges-st-pierre-dana-white-bisping-woodley-20170217-story.html,180040,61,text/html
http://www.latimes.com/sports/la-sp-horse-insider-tips-1478387371-htmlstory.html,151155,41,text/html
http://www.latimes.com/sports/soccer/la-sp-galaxy-20170214-story.html,179576,60,text/html
http://www.latimes.com/sports/rams/,426693,190,text/html
http://www.latimes.com/sports/chargers/,281990,108,text/html
http://www.latimes.com/sports/more/la-sp-genesis-open-notes-20170217-story.html,223627,65,text/html
http://www.latimes.com/sports/more/la-sp-college-basketball-20170216-story.html,179219,64,text/html
http://www.latimes.com/sports/la-sp-horse-insider-tips-filly-1478385281-htmlstory.html,151515,41,text/html
http://www.latimes.com/sports/more/la-sp-daytona-rolex-24-racing-20170129-story.html,224527,62,text/html
http://www.latimes.com/sports/more/la-sp-earnhardt-cleared-concussion-20161208-story.html,169030,60,text/html
http://www.latimes.com/sports/soccer/la-sp-soccer-baxter-20170211-story.html,186121,66,text/html
http://www.latimes.com/sports/sportsnow/la-sp-vince-young-comeback-20170216-story.html,230277,78,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-city-basketball-playoffs-20170211-story.html,199266,64,text/html
http://www.latimes.com/sports/more/la-sp-la-open-genesis-updates-20170217-story.html,233608,69,text/html
http://www.latimes.com/sports/sportsnow/la-sp-college-basketball-roundup-20170212-story.html,187201,65,text/html
http://www.latimes.com/sports/la-sp-horse-easy-game-for-trainer-1478387943-htmlstory.html,152456,44,text/html
http://www.latimes.com/sports/more/la-sp-nascar-chase-changes-20170123-story.html,178545,60,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-westchester-fairfax-20170210-story.html,185165,67,text/html
http://www.latimes.com/sports/sportsnow/la-sp-nhra-winternationals-20170212-story.html,188892,60,text/html
http://www.latimes.com/sports/more/la-sp-genesis-open-20170217-story.html,234779,72,text/html
http://www.latimes.com/sports/more/la-sp-nascar-edwards-retiring-20170110-story.html,180156,62,text/html
http://www.latimes.com/sports/boxing/,311108,111,text/html
http://www.latimes.com/sports/dodgers/,283174,126,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-jake-kyman-sondheimer-20170209-story.html,231626,69,text/html
http://www.latimes.com/sports/more/la-sp-joe-mixon-20170210-story.html,177044,60,text/html
http://www.latimes.com/sports/more/la-sp-australian-open-20170125-story.html,224206,70,text/html
http://www.latimes.com/sports/la-sp-lucerne-basketball-plaschke-20170206-story.html,253274,67,text/html
http://www.latimes.com/sports/more/la-sp-nhra-winternationals-20170209-story.html,185475,59,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-basketball-playoffs-sondheimer-20170212-story.html,184047,64,text/html
http://www.latimes.com/sports/sportsnow/la-sp-college-football-report-20170209-story.html,187644,66,text/html
http://www.latimes.com/sports/clippers/,308115,122,text/html
http://www.latimes.com/sports/more/la-sp-gottfried-fired-nc-state-20170216-story.html,178560,62,text/html
http://www.latimes.com/sports/la-sp-horse-racing-htmlstory.html,215764,51,text/html
http://www.latimes.com/sports/more/la-sp-australian-open-20170126-story.html,182266,70,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-boys-basketball-lamelo-ball-scores-92-points-in-chino-hills-victory-20170207-story.html,234029,79,text/html
http://www.latimes.com/sports/la-sp-horse-insider-tips-1478388496-htmlstory.html,151491,42,text/html
"http://www.latimes.com/business/hollywood/la-fi-ct-oscar-abc-ads-20170217-story,amp.html",59973,25,text/html
http://www.latimes.com/topic/entertainment/movies/meryl-streep-PECLB003793-topic.html,187058,109,text/html
http://www.latimes.com/topic/business/media-industry/television-industry/abc-ORCRP000009600-topic.html,189397,113,text/html
http://www.latimes.com/topic/disasters-accidents/avalanches-landslides/03015002-topic.html,176524,92,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-all-lanes-of-the-5-freeway-in-sun-1487421250-htmlstory.html,154201,39,text/html
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-evacuation-orders-lifted-in-1487437200-htmlstory.html,153742,39,text/html
http://www.latimes.com/la-bio-melissa-etehad-staff.html,123172,49,text/html
http://www.latimes.com/topic/business/transportation-industry/railway-industry/amtrak-ORCRP0017630-topic.html,181742,100,text/html
http://www.latimes.com/sports/angels/la-sp-angels-report-20170214-story.html,185724,68,text/html
http://www.latimes.com/sports/kings/la-sp-kings-report-20170217-story.html,183402,69,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20170217-story.html,186683,72,text/html
http://www.latimes.com/sports/sportsnow/la-sp-oakley-dolan-sterling-20170216-story.html,231319,72,text/html
http://www.latimes.com/sports/olympics/la-sp-russian-medals-20170216-story.html,222222,66,text/html
http://www.latimes.com/sports/more/la-sp-la-open-spieth-20170214-story.html,183941,65,text/html
http://www.latimes.com/sports/nfl/la-sp-newswire-20170216-story.html,179304,64,text/html
http://www.latimes.com/sports/nfl/,393854,169,text/html
http://www.latimes.com/sports/highschool/varsity-times/la-sp-vi-boys-basketball-southern-section-playoff-scores-and-updated-pairings-20170217-story.html,130605,53,text/html
http://www.latimes.com/sports/more/la-sp-la-open-notes-20170216-story.html,190448,63,text/html
http://www.latimes.com/sports/more/la-sp-la-open-genesis-20170216-story.html,196396,69,text/html
http://www.latimes.com/sports/dodgers/la-sp-dodgers-20170216-story.html,198197,73,text/html
http://www.latimes.com/sports/more/la-sp-la-open-saunders-20170217-story.html,258912,69,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20170216-story.html,197896,69,text/html
http://www.latimes.com/sports/la-sp-valentine-dodgers-plaschke-20170213-story.html,201988,75,text/html
http://www.latimes.com/sports/nba/la-sp-nba-trending-20170217-story.html,195150,85,text/html
http://www.latimes.com/sports/more/la-sp-la-open-genesis-updates-20170216-story.html,181751,60,text/html
http://www.latimes.com/sports/ucla/la-sp-ucla-basketball-cheer-20170216-story.html,249929,67,text/html
http://www.latimes.com/sports/sportsnow/la-sp-evel-knievel-coliseum-20170217-story.html,235156,65,text/html
http://www.latimes.com/sports/popular/,147857,73,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-kings-20170214-story.html,233882,69,text/html
http://www.latimes.com/sports/nba/la-sp-lakers-nick-young-20170216-story.html,195280,74,text/html
http://www.latimes.com/sports/sportsnow/la-sp-george-animal-steele-dies-20170217-story.html,183761,64,text/html
http://www.latimes.com/sports/sportsnow/la-sp-brady-deflategate-movie-20170216-story.html,229768,66,text/html
http://www.latimes.com/sports/olympics/la-sp-bolt-medal-20170216-story.html,222527,67,text/html
http://www.latimes.com/sports/kings/la-sp-kings-coyotes-20170216-story.html,233815,75,text/html
http://www.latimes.com/sports/ducks/la-sp-3things-20170217-story.html,183334,72,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-ingram-elliott-20170214-story.html,226172,65,text/html
http://www.latimes.com/sports/ducks/la-sp-nhl-report-20170214-story.html,179710,66,text/html
http://www.latimes.com/sports/more/la-sp-la-open-mickelson-20170216-story.html,190069,63,text/html
http://www.latimes.com/sports/nba/,194414,74,text/html
http://www.latimes.com/sports/olympics/,225249,74,text/html
http://www.latimes.com/sports/more/la-sp-la-open-notes-20170214-story.html,184965,64,text/html
http://www.latimes.com/sports/sportsnow/la-sp-big-baby-doc-rivers-20170216-story.html,230071,72,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-report-20170216-story.html,226060,72,text/html
http://www.latimes.com/sports/dodgers/la-sp-dodgers-darin-ruf-korea-20170217-story.html,181792,63,text/html
http://www.latimes.com/sports/clippers/la-sp-clippers-griffin-20170214-story.html,183952,67,text/html
http://www.latimes.com/sports/dodgers/la-sp-dodgers-20170215-story.html,204760,77,text/html
http://www.latimes.com/sports/rams/la-sp-rams-matt-lafleur-20170216-story.html,197599,71,text/html
http://www.latimes.com/sports/chargers/la-sp-chargers-king-dunlap-arrested-20170217-story.html,222552,62,text/html
http://www.latimes.com/sports/dodgers/la-sp-dodgers-yasiel-puig-outfield-20170217-story.html,194517,71,text/html
http://www.latimes.com/sports/nba/la-sp-nba-midseason-awards-20170218-story.html,197264,66,text/html
http://www.latimes.com/sports/dodgers/la-sp-dodgers-20170214-story.html,195138,83,text/html
http://www.latimes.com/sports/olympics/la-sp-budapest-troubles-20170217-story.html,223975,66,text/html
http://www.latimes.com/sports/nba/la-sp-nba-all-star-schedule-20170216-story.html,176722,62,text/html
http://www.latimes.com/sports/more/la-sp-pac-12-basketball-20170216-story.html,184035,76,text/html
http://www.latimes.com/sports/nba/la-sp-nba-20170216-story.html,177846,66,text/html
http://www.latimes.com/sports/angels/la-sp-angels-disarcina-20161111-story.html,179436,65,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20161108-story.html,227871,79,text/html
http://www.latimes.com/sports/angels/la-sp-matt-shoemaker-angels-20170211-story.html,251894,77,text/html
http://www.latimes.com/sports/mlb/la-sp-mlb-notes-20170210-story.html,183939,68,text/html
http://www.latimes.com/sports/angels/la-sp-mike-trout-mvp-20161117-story.html,174531,73,text/html
http://www.latimes.com/sports/mlb/la-sp-angels-valbuena-20170124-story.html,182794,67,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-labor-deal-20161201-story.html,198372,90,text/html
http://www.latimes.com/sports/sportsnow/la-sp-letters-20161209-story.html,189213,76,text/html
http://www.latimes.com/sports/angels/la-sp-angels-winter-meetings-20161206-story.html,183861,71,text/html
http://www.latimes.com/sports/angels/la-sp-angels-pujols-surgery-20161202-story.html,224635,64,text/html
http://www.latimes.com/sports/angels/la-sp-pg-angels-vs-cubs-pictures-20160404-photogallery.html,188936,46,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-report-20161110-story.html,185264,86,text/html
http://www.latimes.com/sports/mlb/la-sp-dodgers-kershaw-world-baseball-classic-20170208-story.html,193204,82,text/html
http://www.latimes.com/sports/la-sp-angels-espinosa-20161210-story.html,181315,66,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20170213-story.html,198521,83,text/html
http://www.latimes.com/sports/angels/la-sp-jett-bandy-trade-20161213-story.html,182667,66,text/html
http://www.latimes.com/sports/angels/la-sp-angels-winter-meetings-20161208-story.html,182152,65,text/html
http://www.latimes.com/sports/angels/la-sp-angels-arbitration-20170113-story.html,180112,63,text/html
http://www.latimes.com/sports/angels/la-sp-angels-austin-adams-20170210-story.html,143328,64,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20170215-story.html,193998,71,text/html
http://www.latimes.com/sports/dodgers/la-sp-will-ferrell-spring-training-20150312-photogallery.html,189515,46,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-labor-lockout-20161130-story.html,182187,71,text/html
http://www.latimes.com/sports/angels/la-sp-angels-royals-game-3-pg-20141005-photogallery.html,189544,46,text/html
http://www.latimes.com/sports/angels/la-sp-trout-mantle-20161118-story.html,179077,62,text/html
http://www.latimes.com/sports/la-sp-plaschke-sportswriter-resnick-20161110-story.html,249196,70,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-hall-of-fame-20170117-story.html,199414,72,text/html
http://www.latimes.com/sports/angels/la-sp-angels-spring-training-pictures-20150225-photogallery.html,188198,44,text/html
http://www.latimes.com/sports/angels/la-sp-angels-winter-meetings-20161207-story.html,229165,70,text/html
http://www.latimes.com/sports/angels/la-sp-angels-bud-norris-20170130-story.html,179975,65,text/html
http://www.latimes.com/sports/angels/la-sp-angels-campos-20161104-story.html,138108,57,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20161107-story.html,196256,76,text/html
http://www.latimes.com/sports/angels/la-sp-angels-calhoun-20170118-story.html,180008,62,text/html
http://www.latimes.com/sports/mlb/la-sp-dodgers-vs-angels-20160518-photogallery.html,188360,44,text/html
http://www.latimes.com/sports/angels/la-sp-angels-luis-valbuena-20170121-story.html,179436,64,text/html
http://www.latimes.com/sports/mlb/la-sp-angels-20170207-story.html,200911,93,text/html
http://www.latimes.com/sports/angels/la-sp-angels-espinosa-20161212-story.html,191619,67,text/html
http://www.latimes.com/sports/angels/la-sp-angels-winter-meetings-20161205-story.html,196338,75,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-free-agents-20170210-story.html,206459,103,text/html
http://www.latimes.com/sports/angels/la-sp-angels-chavez-20161111-story.html,180141,66,text/html
http://www.latimes.com/sports/angels/la-sp-angels-20161109-story.html,184041,71,text/html
http://www.latimes.com/sports/angels/la-sp-angels-first-base-coach-20170207-story.html,179324,63,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-notes-20161216-story.html,182303,67,text/html
http://www.latimes.com/sports/angels/la-sp-angels-40-man-roster-20161118-story.html,180341,64,text/html
http://www.latimes.com/sports/angels/la-sp-angels-winter-meetings-20161203-story.html,185967,78,text/html
http://www.latimes.com/sports/sportsnow/la-sp-letters-20170127-story.html,194265,72,text/html
http://www.latimes.com/sports/angels/la-sp-angels-revere-20161223-story.html,178619,64,text/html
http://www.latimes.com/sports/mlb/la-sp-justin-turner-dodgers-angels-20170111-story.html,197918,70,text/html
http://www.latimes.com/topic/business/technology-industry/alibaba-group-ORCRP017768-topic.html,187113,108,text/html
"http://www.latimes.com/business/technology/la-fi-tn-snapchat-ipo-pricing-20170216-story,amp.html",53609,28,text/html
http://www.latimes.com/topic/business/technology-industry/snapchat-ORCRP0017755-topic.html,181301,95,text/html
http://www.latimes.com/topic/business/time-warner-inc.-ORCRP015301-topic.html,181374,101,text/html
http://www.latimes.com/business/technology/la-fi-tn-la-vc-snapchat-20170210-story.html,247342,74,text/html
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-2017-htmlstory.html,249862,81,text/html
http://www.latimes.com/local/la-bio-paresh-dave-staff.html,125528,55,text/html
http://www.latimes.com/topic/science/scientific-research/biology/13004008-topic.html,186139,105,text/html
http://www.latimes.com/topic/education/colleges-universities/university-of-utah-OREDU0000573-topic.html,169730,86,text/html
"http://www.latimes.com/science/sciencenow/la-sci-sn-crispr-patent-decision-20170215-story,amp.html",70495,38,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-crispr-sickle-cell-20161012-snap-story.html,235946,73,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-genetically-engineered-mosquitoes-malaria-20151121-story.html,193581,85,text/html
"http://www.latimes.com/opinion/editorials/la-ed-cd13-ofarrell-20170215-story,amp.html",43138,14,text/html
http://www.latimes.com/topic/politics-government/government/los-angeles-city-council-ORGOVV0000379-topic.html,187597,108,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-mariah-carey-commits-to-first-live-1487104604-htmlstory.html,161531,55,text/html
http://www.latimes.com/entertainment/music/posts/la-et-ms-adele-grammy-awards-ellen-20160218-story.html,209438,70,text/html
http://www.latimes.com/topic/politics-government/federal-aviation-administration-ORGOV00000232-topic.html,198589,110,text/html
http://www.latimes.com/la-bio-meredith-woerner-staff.html,126171,55,text/html
http://www.latimes.com/entertainment/arts/la-et-cm-pantages-2017-2018-season-20170207-story.html,225952,63,text/html
http://www.latimes.com/la-bio-nardine-saad-staff.html,125857,55,text/html
http://www.latimes.com/topic/politics-government/government/bernie-sanders-PEPLT005768-topic.html,203235,126,text/html
http://www.latimes.com/topic/transportation/air-transportation/santa-monica-airport-PLTRA000107-topic.html,178641,92,text/html
http://www.latimes.com/entertainment/tv/la-ca-st-mariahs-world-20161204-story.html,227763,53,text/html
http://www.latimes.com/entertainment/gossip/la-et-mg-blac-chyna-nude-baby-bump-rob-kardashian--20160831-snap-story.html,226583,62,text/html
http://www.latimes.com/topic/entertainment/movies/mel-gibson-PECLB001922-topic.html,189874,110,text/html
http://www.latimes.com/entertainment/gossip/la-et-mg-rob-kardashian-blac-chyna-engaged-20160405-htmlstory.html,184517,53,text/html
http://www.latimes.com/entertainment/tv/la-et-st-mariah-carey-new-years-eve-20170101-story.html,237713,62,text/html
http://www.latimes.com/la-bio-august-brown-staff.html,124393,54,text/html
http://www.latimes.com/topic/entertainment/music/prince-PECLB005397-topic.html,174189,92,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-pewdiepie-20170214-story.html,218427,63,text/html
http://www.latimes.com/entertainment/tv/la-et-st-tca-2017-james-corden-carpool-karaoke-20170109-story.html,227946,59,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-seth-meyers-stephen-colbert-and-more-1487356593-htmlstory.html,165560,57,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-wrinkle-budget-20160803-snap-story.html,223328,56,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-mariah-carey-s-new-year-s-eve-1483250718-htmlstory.html,161241,48,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mel-gibson-return-20161028-story.html,227803,66,text/html
http://www.latimes.com/entertainment/music/la-et-ms-grammys-adele-power-play-20170213-story.html,254945,61,text/html
http://www.latimes.com/entertainment/gossip/la-et-mg-blac-chyna-pregnant-rob-kardashian-baby-20160506-snap-htmlstory.html,179258,48,text/html
http://www.latimes.com/entertainment/music/la-et-cm-little-mermaid-hollywood-bowl-20160601-snapsara-20160601-snap-story.html,221938,65,text/html
http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-waitress-broadway-movie-sara-bareilles-music-20160303-story.html,194394,65,text/html
http://www.latimes.com/la-bio-christie-dzurilla-staff.html,125656,54,text/html
http://www.latimes.com/entertainment/gossip/la-et-mg-blac-chyna-rob-kardashian-dating-photo-khloe-kardashian-20160125-htmlstory.html,176192,60,text/html
http://www.latimes.com/topic/entertainment/music/bruno-mars-PECLB00014781-topic.html,185099,102,text/html
http://www.latimes.com/topic/entertainment/chyna-PCELB00146-topic.html,107945,57,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-niki-caro-to-helm-live-action-mulan-1487198160-htmlstory.html,160608,51,text/html
http://www.latimes.com/local/lanow/la-me-ln-alanis-jewels-burglars-20170214-story.html,241296,78,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-batman-superman-review-20160325-column.html,252251,76,text/html
http://www.latimes.com/la-bio-libby-hill-staff.html,125216,54,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-hacksaw-ridge-review-20161028-story.html,242442,62,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-mel-gibson-in-talks-to-direct-suicide-1487268595-htmlstory.html,161935,54,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-rob-kardashian-blac-chyna-split-1487351177-htmlstory.html,161266,53,text/html
http://www.latimes.com/la-bio-tracy-brown-staff.html,125205,55,text/html
http://www.latimes.com/entertainment/la-et-grammys-live-updates-bruno-mars-and-the-time-do-the-late-1486960708-htmlstory.html,157707,49,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-mulan-live-action-animated-disney-20161004-snap-story.html,230171,60,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-mariah-carey-seeks-live-redemption-on-1487256398-htmlstory.html,161223,54,text/html
http://www.latimes.com/la-bio-richard-winton-staff.html,125685,55,text/html
http://www.latimes.com/entertainment/movies/la-ca-mn-emily-ratajkowski-interview-conversation-20150823-story.html,228573,64,text/html
http://www.latimes.com/topic/business/media-industry/music-industry/spotify-ORCRP0017734-topic.html,185806,103,text/html
http://www.latimes.com/topic/entertainment/television/jimmy-kimmel-PECLB004392-topic.html,202939,121,text/html
http://www.latimes.com/entertainment/tv/la-et-st-american-horror-story-election-theme-20170215-story.html,230818,58,text/html
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-expect-to-dance-all-night-long-when-1481575836-htmlstory.html,155947,45,text/html
http://www.latimes.com/topic/entertainment/music/sara-bareilles-PECLB00000013597-topic.html,177246,88,text/html
http://www.latimes.com/fashion/la-ig-yeezy-season-four-20160908-snap-story.html,230840,59,text/html
http://www.latimes.com/la-bio-adam-tschorn-staff.html,124585,55,text/html
http://www.latimes.com/la-bio-veronica-rocha-staff.html,121372,54,text/html
http://www.latimes.com/entertainment/music/la-et-ms-prince-streaming-20170216-story.html,222109,58,text/html
http://www.latimes.com/visuals/,268054,95,text/html
http://www.latimes.com/nation/ct-california-dam-lake-oroville-20170214-story.html,246965,65,text/html
http://www.latimes.com/local/lanow/la-me-ln-norcal-storms-20170214-story.html,292310,87,text/html
"http://www.latimes.com/science/sciencenow/la-sci-scientists-politics-trump-20170209-story,amp.html",86148,48,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-air-pollution-alzheimers-20170131-story.html,232001,81,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-climate-change-data-20170121-story.html,246211,76,text/html
http://www.latimes.com/topic/education/colleges-universities/caltech-OREDU000818-topic.html,184085,106,text/html
http://www.latimes.com/topic/politics-government/government/rush-holt-PEPLT002993-topic.html,104487,58,text/html
http://www.latimes.com/topic/education/colleges-universities/ucla-OREDU0000192268-topic.html,194056,122,text/html
http://www.latimes.com/topic/science/space/astronomy-astrophysics/13004007-topic.html,183337,104,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-doctors-obamacare-aca-20170125-story.html,236278,74,text/html
http://www.latimes.com/topic/education/colleges-universities/princeton-university-OREDU0000184-topic.html,174795,101,text/html
http://www.latimes.com/la-bio-joseph-serna-staff.html,125071,54,text/html
http://www.latimes.com/local/lanow/la-me-socal-hot-weather-photos-photogallery.html,186407,42,text/html
http://www.latimes.com/visuals/photography/la-me-lopez-coastal-trip-photos-photogallery.html,189938,47,text/html
http://www.latimes.com/local/lanow/la-me-lapd-officer-shot-pictures-20160726-photogallery.html,189781,46,text/html
http://www.latimes.com/local/lanow/la-me-hollister-ranch-pictures-20160805-photogallery.html,187957,42,text/html
http://www.latimes.com/local/la-me-pilot-fire-pictures-20160808-photogallery.html,188149,45,text/html
http://www.latimes.com/local/lanow/la-me-wildfire-rages-east-of-santa-clarita-pictures-20160722-photogallery.html,189173,46,text/html
http://www.latimes.com/world/la-fg-mosul-cole-20161029-photos-photogallery.html,188680,45,text/html
http://www.latimes.com/local/lanow/la-me-lapd-shooting-redel-jones-pictures-photogallery.html,188516,44,text/html
http://www.latimes.com/visuals/photography/la-me-weho-cheerleaders-pictures-photogallery.html,186755,42,text/html
http://www.latimes.com/local/lanow/la-me-sand-fire-movie-ranch-pictures-photogallery.html,188366,42,text/html
http://www.latimes.com/visuals/photography/la-me-black-lives-matter-protest-la-pictures-photogallery.html,188835,46,text/html
http://www.latimes.com/nation/la-me-brush-fire-20160709-pictures-photogallery.html,187516,44,text/html
http://www.latimes.com/business/autos/la-fi-hy-husky-memorial-20160730-pictures-photogallery.html,189371,45,text/html
http://www.latimes.com/food/dailydish/la-fo-marcus-samuelsson-biscuits-cookbook-20161028-story.html,206216,61,text/html
http://www.latimes.com/newsletters/la-dd-in-the-kitchen-new-years-20161223-snap-20161223-story.html,240470,68,text/html
http://www.latimes.com/entertainment/la-bio-mark-swed-staff.html,124585,54,text/html
http://www.latimes.com/entertainment/la-bio-charles-mcnulty-staff.html,125289,54,text/html
http://www.latimes.com/entertainment/la-bio-christopher-hawthorne-staff.html,125485,55,text/html
http://www.latimes.com/entertainment/la-bio-christopher-knight-staff.html,125059,54,text/html
"http://www.latimes.com/entertainment/arts/la-et-cm-grimly-handsome-review-20170217-story,amp.html",51598,24,text/html
http://www.latimes.com/sports/la-sp-ucla-oregon-20170209-pictures-photogallery.html,188358,45,text/html
http://www.latimes.com/sports/ducks/la-sp-nhl-what-we-learned-20170213-story.html,227486,84,text/html
http://www.latimes.com/sports/chargers/la-sp-chargers-coaching-staff-20170213-story.html,221996,62,text/html
http://www.latimes.com/sports/kings/la-sp-bob-miller-update-20170213-story.html,177476,59,text/html
http://www.latimes.com/sports/lakers/la-sp-lakers-suns-takeaways-20170215-story.html,184241,75,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-capitals-20170211-story.html,181743,71,text/html
http://www.latimes.com/sports/sportsnow/la-sp-tom-brady-white-house-20170214-story.html,230927,73,text/html
http://www.latimes.com/sports/nba/la-sp-lakers-suns-20170215-story.html,194246,71,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-vermette-suspension-20170215-story.html,222328,65,text/html
http://www.latimes.com/sports/kings/la-sp-ducks-kings-jaromir-jagr-20170215-story.html,235724,72,text/html
http://www.latimes.com/sports/nba/la-sp-lakers-report-20170215-story.html,198078,74,text/html
http://www.latimes.com/sports/ducks/la-sp-ducks-report-20170213-story.html,232715,74,text/html
http://www.latimes.com/sports/clippers/la-sp-clippers-hornets-pictures-20170211-photogallery.html,190481,46,text/html
http://www.latimes.com/sports/la-sp-dodgers-utley-hernandez-20170213-story.html,238379,76,text/html
http://www.latimes.com/sports/ucla/la-sp-ucla-basketball-20170214-story.html,184009,66,text/html
http://www.latimes.com/sports/la-sp-lakers-vs-bucks-20170210-pictures-photogallery.html,187920,43,text/html
http://www.latimes.com/sports/kings/la-sp-kings3things-20170210-story.html,233338,73,text/html
http://www.latimes.com/sports/ucla/la-sp-southland-basketball-20170210-story.html,182282,63,text/html
